class,conversation,augmented_conversation
일반 대화,자격증 시험 준비 잘돼? <LF> 응. 이번 주말에 1차 시험 있어. <LF> 무슨 자격증이야? <LF> 정보처리기사. 요즘 인기도 많아. <LF> 공부량 많지? <LF> 생각보다 범위가 넓어. <LF> 기출문제 풀고 있어? <LF> 매일 2시간씩 풀고 있어. <LF> 시험장도 멀어? <LF> 지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게. <LF> 응원 고마워! 끝나고 같이 밥 먹자. <LF> 시험장 분위기도 익숙해져야겠어. <LF> 마인드 컨트롤이 진짜 중요하더라.,자격증 시험 준비 잘돼? <LF> 응. 이번 주말 1차 시험 있어. <LF> 무슨 자격증? <LF> 정보처리기사. 요즘 인기도 많아. <LF> 공부량 많지? <LF> 생각보다 범위가 넓어. <LF> 기출 풀고 있어? <LF> 매일 2시간씩 풀고 있어. <LF> 시험장도 멀어?지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게. <LF> 응원 고마워 끝나고 같이 밥  <LF> 시험장 분위기도 . <LF> 마인드 컨트롤이 중요하더라.
일반 대화,이번 주말 가족 모임 있잖아. <LF> 응. 음식 뭐 준비할까? <LF> 삼겹살이랑 전 정도 어때? <LF> 좋아. 과일도 조금 사자. <LF> 시간은 언제부터 모여? <LF> 오후 3시쯤부터 모이기로 했대. <LF> 애들 올 때 선물 준비할까? <LF> 색칠북이나 장난감 사자. <LF> 장소는 거실 정리해서? <LF> 응. 테이블도 미리 펴두자. <LF> 이번엔 조카들이 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.,이번 주말 가족 모임 .응. 음식 뭐 준비할까? <LF> 삼겹살이랑 전 정도 어때? <LF> 좋아. 과일도 조금 사자 <LF> 은 언제부터 ? <LF> 오후 3시쯤부터 모이기로 했대. <LF> 애들 올 때 선물 준비할까? <LF> 색칠북 장난감 사자. <LF> 장소는 거실 정리해서 <LF> . 도 미리 펴두자이번엔 조카들이 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.
일반 대화,운전면허 재시험 본다며? <LF> 응. 첫 시험에서 후진 주차에서 감점 당했어. <LF> 아깝다. 연습은 얼마나 했어? <LF> 이번엔 학원에서 집중 코스로 들었어. <LF> 시험장 긴장되지? <LF> 엄청 떨렸어. 손에 땀났어. <LF> 코스 익숙해졌어? <LF> 연습 덕에 감은 잡았어. <LF> 면허 따면 어디 가고 싶어? <LF> 부모님 태우고 드라이브 가고 싶어. <LF> 좋은 결과 있길 바랄게. <LF> 이번엔 주차만 실수 안 하면 될 것 같아. <LF> 시험장 도로도 익숙해졌어.,운전면허 재 본다며? <LF> 응 첫 시험에서 후진 주차에서 감점 . <LF> 아깝다. 연습은 얼마나 했어 <LF> 엔 학원에서 집중 코스로 들었어. <LF> 시험 긴장되지 <LF> 엄청 떨렸어. 손에 땀났어. <LF> 코스 익숙해졌어?연습 덕에 잡았어. <LF> 면허 따면 어디 가고 싶어? <LF> 부모님 태우고 드라이브 싶어. 결과 있길 바랄게. <LF> 이번 주차만 실수 하면 될 것 같아. <LF> 시험장 도로 익숙해졌어.
일반 대화,회사 동호회 새로 생긴 거 알아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어? <LF> 조금 있어. 요즘 운동도 해야 하니까. <LF> 언제 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때? <LF> 한강 따라 달린다고 하더라. <LF> 자전거 있어? <LF> 있긴 한데 오래 안 탔어. <LF> 한번 참여해볼래? <LF> 그래. 이번 주 한번 나가보자. <LF> 같이 가는 사람도 많아서 분위기도 좋아. <LF> 다 끝나고 맥주 한잔 한다더라.,회사 동호회 새로 생긴 거 아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어? <LF> 조금 있어. 요즘 운동도 해야 하니까. <LF> 언제 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때? <LF> 한강 따라 하더라. <LF> 자전거 ? <LF>  한데 오래 탔어.한번 참여해볼래 <LF> 그래. 이번 한번 나가보자. <LF> 같이 가는 사람도 많아서 분위기도 좋아. <LF>  맥주 한잔 한다더라.
일반 대화,"요즘 재밌는 웹툰 뭐 있어? <LF> ‘나는 이 집 아이’ 진짜 재밌어. <LF> 어떤 장르야? <LF> 스릴러랑 가족 드라마 섞인 느낌이야. <LF> 그림체는 어때? <LF> 부드러운데 감정선 표현이 좋아. <LF> 완결났어? <LF> 아니, 지금 한창 진행 중이야. <LF> 일주일에 몇 화 올라와? <LF> 주 2회 연재라 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 한 번 보면 멈출 수 없어. <LF> 출퇴근 길에 보기 딱이야.","요즘 재밌는 웹툰 있어? <LF> ‘나는 이 집 아이’ 진짜 재밌어. <LF> 어떤 장르야? <LF> 랑 가족 드라마 섞인 느낌이야.그림체는 어때? <LF> 부드러운데 감정선 표현이 좋아. <LF> 완결났어? <LF> 아니, 지금 한창 진행 중이야. <LF> 일주일에 몇 화 올라와? <LF> 주 2회 연재라 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 한 번 멈출 수 없어. <LF>  길 보기 딱이야."
일반 대화,"카페 알바 한다고 했지? <LF> 응, 주말에만 해. <LF> 어떤 카페야? <LF> 핸드드립 전문점이야. 분위기 좋아. <LF> 손님 많아? <LF> 점심 이후엔 꽤 많아져. <LF> 힘들진 않아? <LF> 처음엔 어렵더니 익숙해졌어. <LF> 재밌는 일도 있어? <LF> 단골이 내 이름 기억해줄 때 뿌듯해. <LF> 좋다. 나도 해보고 싶다. <LF> 한번 체험 알바 해보는 것도 추천이야. <LF> 음료 만드는 재미도 있고 손님 반응도 좋아. <LF> 시간 가는 줄 몰라.","카페 알바 한다고 했지?응, 주말에만 해. <LF>  카페야? <LF> 핸드드립 전문점이야. 분위기 좋아. <LF> 손님 ? <LF> 점심 이후엔 꽤 많아져. <LF> 힘들진 않아? <LF> 처음엔 어렵더니 익숙해졌어. <LF> 재밌는 일도 있어? <LF> 단골이 이름 기억해줄 때 뿌듯해. <LF> 좋다. 해보고 싶다. <LF> 한번 체험 해보는 것도 추천이야. <LF>  만드는 재미도 있고 손님 반응도 좋아. <LF> 시간 가는 줄 ."
일반 대화,"아침에 뭐 하면서 시작해? <LF> 일어나자마자 물 한 잔 마셔. <LF> 좋은 습관이네. 그다음은? <LF> 가볍게 스트레칭하고 10분 명상해. <LF> 명상은 어플 써? <LF> 응, 요가앱으로 가이드 듣는 식이야. <LF> 아침밥은 챙겨 먹어? <LF> 토스트나 오트밀 정도는 꼭 먹어. <LF> 덕분에 하루가 달라지겠네. <LF> 정신이 맑아져서 업무도 잘돼. <LF> 나도 따라 해봐야겠다. <LF> 처음엔 힘들었는데 지금은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라.","아침에 뭐 하면서 시작? <LF> 일어나자마자 물 한 잔 . <LF> 좋은 습관이네. 그다음은? <LF> 가볍게 스트레칭 10분 명상해. <LF> 명상은 어플 써? <LF> 응, 앱으로 가이드 듣는 야. <LF> 아침밥은 챙겨 먹어? <LF> 토스트나 오트밀 정도 꼭 먹어.덕분에 하루가 달라지겠네. <LF> 정신이 맑아져서 도 잘돼. <LF> 나도 따라 해봐야겠다. <LF> 처음엔 힘들었는데 은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라."
일반 대화,"자기소개서 다 썼어? <LF> 응, 근데 첨삭 좀 부탁할게. <LF> 물론이지. 어떤 부분 고민이야? <LF> 성장 과정이 너무 평범한 것 같아. <LF> 특별한 경험 없어? <LF> 학회 활동 얘기를 좀 더 살릴까 해. <LF> 좋아. 구체적인 에피소드가 좋지. <LF> 문장도 자연스럽게 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게. <LF> 고마워. 다음 주 제출이라 긴장돼. <LF> 잘될 거야. 같이 퇴고해보자. <LF> 글 쓰는 게 쉽진 않지만 솔직하게 써야 하더라. <LF> 네 조언대로 수정해볼게.","자기소개서 다 썼어? <LF> , 근데 첨삭 좀 부탁할게. <LF> 물론이지. 부분 고민이야? <LF> 성장 과정이 너무 평범한 것 같아 <LF> 특별한 경험 없어? <LF> 학회 활동 얘기를 좀 더 살릴까 해.좋아. 구체적인 가 좋지. <LF> 문장 자연 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게. <LF> 고마워. 다음 주 제출이라 긴장. <LF> 잘될 거야. 퇴고해보자 <LF> 글 쓰는 게 쉽진 않지만 솔직하게 써야 하더라. <LF> 네 조언대로 수정해볼게."
일반 대화,이번 연휴에 뭐 할 거야? <LF> 아직 계획 없는데 쉬고 싶어. <LF> 어디 다녀올 생각은 없어? <LF> 부모님 댁은 잠깐 다녀오려 해. <LF> 여행은 어때? <LF> 사람 많을까 봐 망설여져. <LF> 차라리 호캉스는? <LF> 좋다. 예약만 잘 하면 될 듯. <LF> 혼자 가도 괜찮을까? <LF> 그럼. 요즘 혼자 여행도 흔해. <LF> 진지하게 고민해봐야겠다. <LF> 한 해 마무리 잘 하고 싶어. <LF> 혼자만의 시간도 필요하더라.,이번 에 뭐 할 거야?아직 계획 없는데 쉬고 . <LF> 어디 다녀올 생각은 없어? <LF> 부모님 댁은 잠깐 다녀오려 해. <LF> 여행은 어때? <LF> 사람 많을까 봐 망설여져. <LF> 차라리 호캉스는? <LF> 좋다. 예약만 잘 하면 될 듯. <LF> 혼자 가도 괜찮을까? <LF> 그럼. 요즘 혼자 여행도 흔해. <LF> 진지하게 고민해봐야겠다. <LF> 한 해 마무리 잘 하고 . <LF> 혼자만의 시간도 .
일반 대화,요즘 주식 어때? <LF> 살짝 오르긴 했는데 변동성이 커. <LF> 뭐 위주로 봐? <LF> 2차전지랑 AI 관련주. <LF> 장기투자야 단타야? <LF> 나는 장기. 리스크는 낮추고 싶어. <LF> 분산 투자도 해? <LF> 응. ETF랑 미국 주식도 조금. <LF> 정보는 어디서 얻어? <LF> 뉴스랑 리포트 챙겨봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 소액으로 해보면 돼. <LF> 공부하듯 보는 게 포인트야. <LF> 기록도 꼭 남겨두는 게 좋아.,요즘 어때? <LF>  오르긴 했는데 변동성이 커. <LF> 뭐 위주로 봐? <LF> 2차전지랑 AI 관련주.장기투자야 단타야? <LF> 는 장기. 리스크는 낮추고 싶어. <LF> 분산 도 해? <LF> 응. ETF랑 미국 주식도 조금.정보는 어디서 얻어? <LF> 뉴스랑 챙겨봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 으로 해보면 돼 <LF> 공부듯 보는 게 포인트야. <LF> 기록도 꼭 남겨두는 게 .
일반 대화,강아지 입양했어? <LF> 응! 3개월 된 푸들이야. <LF> 이름은 뭐야? <LF> 몽실이. 털이 복슬복슬해서. <LF> 귀엽겠다. 어디서 입양했어? <LF> 유기견 보호소에서 데려왔어. <LF> 적응 잘 해? <LF> 처음엔 낯가리더니 이제 장난도 쳐. <LF> 산책은 매일 해? <LF> 가능하면 하루 2번. <LF> 책임감 있게 잘 키우고 있네. <LF> 반려동물과 함께하는 삶이 새로워. <LF> 책임감도 생기고 기분 전환도 돼.,강아지 입양했어? <LF> 응! 개월 된 푸들이야. <LF> 이름은 뭐야? <LF> 이 털 복슬복슬해서. <LF> 귀엽겠다 어디서 입양했어? <LF> 유기견 보호소에서 데려왔어 <LF> 적응 잘 해? <LF> 처음엔 낯가리더니 장난 . <LF> 산책은 매일 해? <LF> 가능하면 하루 2번. <LF> 책임감 있게 잘 있네. <LF> 반려동물과 함께하는 삶이 새로워. <LF> 책임감도 생기고 기분 전환도 돼.
일반 대화,어제 면접 어땠어? <LF> 긴장했지만 무난했어. <LF> 무슨 질문 나왔어? <LF> 협업 경험이랑 갈등 해결 사례. <LF> 준비한 답변 나왔어? <LF> 거의 비슷했어. 덕분에 수월했어. <LF> 면접관 분위기는 어땠어? <LF> 친절했지만 날카롭기도 했어. <LF> 결과는 언제 나와? <LF> 이번 주 말쯤 연락 온대. <LF> 합격 기원할게! <LF> 면접관이 꼬리 질문도 하더라. <LF> 순간 당황했지만 차분히 대답했어.,어제 면접 어땠어? <LF> 긴장했지만 무난했어. <LF> 무슨 질문 나왔어? <LF> 협업 경험이랑 갈등 해결 사례. <LF> 준비한 나왔어? 비슷했어. 에 수월했어. <LF> 면접관 분위기는 어땠어? <LF> 친절했지만 날카롭기도 했어 <LF> 결과는 언제 나와? <LF> 이번 주 말쯤 온대. <LF> 합격 기원할게! <LF> 면접관이 꼬리 질문도 하더라. <LF> 순간 당황했지만 차분히 했어.
일반 대화,오늘 뭐 입을지 고민됐어. <LF> 날씨가 애매했지? <LF> 아침엔 쌀쌀했는데 낮엔 덥고. <LF> 그래서 나 얇은 니트에 자켓 걸쳤어. <LF> 괜찮은 선택이네. <LF> 너는 뭐 입었어? <LF> 셔츠에 가디건 입었는데 딱이더라. <LF> 요즘 환절기라 옷차림 어렵다. <LF> 맞아. 아침에 일기예보 꼭 봐야 해. <LF> 요즘은 아침저녁 기온차가 커서 더 그래. <LF> 가벼운 외투는 필수야.,오늘 뭐 입을지 고민됐어 <LF> 날씨가 애매했지? <LF> 아침엔 쌀쌀했는데 낮엔 덥고. <LF> 그래서 나 얇은 니트에 자켓 걸쳤어. <LF> 괜찮은 선택이네 <LF> 는 뭐 입었어?셔츠에 가디건 입었는데 딱이더라. <LF>  환절기라 옷차림 어렵다. <LF> 맞아. 아침에 일기예보 해. <LF> 요즘은 아침저녁 기온차가 커서 더 그래. <LF> 가벼운 외투는 필수야.
일반 대화,오늘 지하철에서 자리 양보했어. <LF> 잘했네. 어르신이셨어? <LF> 응. 무릎 불편해 보이시더라. <LF> 감사 인사 하셨어? <LF> 웃으시면서 고맙다고 하셨어. <LF> 기분 좋았겠다. <LF> 응. 마음도 따뜻해지더라. <LF> 이런 문화 계속됐으면 좋겠어. <LF> 작은 행동이 큰 감동이 될 수 있지. <LF> 나도 그런 작은 배려가 쌓였으면 해. <LF> 누군가에게는 큰 위로가 되니까.,오늘 지하철 자리 했어.잘했네 어르신이셨어? <LF> . 불편해 보이시더라. <LF> 감사 인사 하셨어? <LF> 웃으시면서 고맙다고 하셨어 <LF> 기분 좋았겠다. <LF> 응. 마음도 따뜻해지더라. <LF> 이런 문화 계속됐으면 좋겠어. <LF> 작은 행동이 큰 이 될 수 있지. <LF> 나도 그런 작은 배려가 쌓였으면 . <LF> 에게는 큰 위로가 되니까.
일반 대화,"회사 앞에서 우산 안 챙긴 사람 있어서 같이 쓰고 왔어요. <LF> 괜찮았어요? 둘이 쓰기엔 좁지 않았어요? <LF> 좀 젖긴 했는데, 나 혼자 쓸 수도 없더라고요. <LF> 그 사람도 미안해하긴 했겠죠? <LF> 응. 계속 고맙다고 하더라고요. <LF> 다음엔 회사 비치용 우산이라도 있으면 좋겠어요. <LF> 맞아요. 비 예보 있을 땐 그런 배려도 필요하죠.","앞에서 우산 안 챙긴 사람 있어서 같이 쓰고 왔어요. <LF> ? 둘이 엔 좁지 않았어요? <LF> 좀 젖긴 했는데, 나 혼자 쓸 . <LF> 그 사람도 미안해하긴 했겠죠? <LF> 응. 계속 고맙다고 하더라고요. <LF> 다음엔 회사 비치용 우산이라도 있으면 좋겠어요. <LF> 맞아요. 비 예보 있을 땐 그런 배려도 필요하죠."
일반 대화,렌터카 반납했더니 흠집 있다고 수리비 내라더라고요. <LF> 처음 받을 때 있던 거 아니에요? <LF> 사진 찍어놨었는데 각도 문제로 안 보이더라고요. <LF> 이래서 받을 때 꼼꼼히 찍어야 해요. 진짜 억울하겠다. <LF> 차라리 블랙박스 있으면 좋겠어요. <LF> 이용 전후 확인 절차도 너무 대충하던데요. <LF> 다음부턴 차 받자마자 바로 영상도 남겨야겠어요.,렌터카 반납했더니 흠집 있다고 수리비 내라더라고요 <LF> 처음 받을 때 있던 거 아니에요? <LF>  찍어놨었는데 각도 로 안 보이더라고요. <LF> 이래서 때 꼼꼼히 찍어야 해요. 진짜 억울하겠다. <LF> 차라리 블랙박스 있으면 좋겠어요. <LF> 이용 전후 확인 절차도 대충하던데요. <LF> 다음 받자마자 바로 영상도 남겨야겠어요
일반 대화,"오늘 중고 거래 하기로 했던 사람, 30분 늦었어요. <LF> 헐, 연락은 왔어요? <LF> 연락은 왔는데 계속 ""조금만 더"" 하더니 결국 취소했어요. <LF> 와, 시간 낭비 제대로네. 요즘은 예약금도 받는 사람 많다던데. <LF> 그 생각도 했는데, 또 괜히 꺼려지더라고요. <LF> 다음부턴 최소한 늦으면 보상이라도 요구해야겠어요. <LF> 진짜 그래야 돼요. 너무 무책임한 사람 많아요.","오늘 중고 거래 하기로 했던 사람, 30분 늦었어요. <LF> 헐, 연락은 왔어요? <LF> 연락은 왔는데 계속 ""조금만 하더니 결국 취소했어요. <LF> 와, 시간 낭비 제대로네. 요즘은 예약금 받는 사람 많다던데 <LF> 그 생각도 했는데, 또 괜히 . <LF> 다음부턴 늦으면 이라도 요구해야겠어요. <LF> 진짜 그래야 돼요. 너무 무책임한 사람 많아요."
일반 대화,"지민이 캐나다로 이민 간대요. 완전 갑작스럽죠? <LF> 헐, 언제요? 연락도 못 받았는데. <LF> 다음 달이래요. 가족 다 같이 간다더라고요. <LF> 그럼 거의 못 보는 거네. 아쉽다... <LF> 맞아요. 같이 보낸 시간도 많은데 이렇게 가버리다니. <LF> 그래도 잘 살았으면 좋겠어요. 새로운 시작이잖아요. <LF> 가기 전에 한 번은 꼭 얼굴 보고 싶네요.","지민이 캐나다로 이민 간대요. 완전 갑작스럽죠?헐, 언제요? 연락도 못 받았는데. <LF> 다음 달이래요. 가족 다 같이 . <LF>  거의 못 보는 거네. 아쉽다... <LF> 맞아요. 같이 보낸 시간도 많은데 가버리다니. <LF> 그래도 잘 좋겠어요. 시작이잖아요. <LF>  전에 한 번은 꼭 얼굴 보고 싶네요."
일반 대화,영어학원 시간 갑자기 바뀌었어요. 통보도 없이. <LF> 진짜요? 원래 듣던 강사 수업 아니에요? <LF> 맞아요. 시간도 바뀌고 강사도 바뀌었어요. <LF> 학생들 반응 안 좋겠네요. 등록할 땐 말 안 했을 텐데. <LF> 그럼요. 환불 문의도 많다던데요. <LF> 저도 알아보려구요. 이런 식이면 너무 불성실하잖아요. <LF> 학원 쪽에서 사전 고지는 기본인데 말이에요.,영어학원 시간 갑자기 바뀌었어요. 통보도 없이. <LF> 진짜? 듣던 수업 아니에요? <LF> 맞아요. 시간도 바뀌고 강사도 바뀌었어요. <LF> 학생들 반응 안 좋겠네요. 등록할 땐 말 했을 텐데. <LF> 그럼요. 환불 도 많다던데요. <LF> 저도 알아보려구요. 이런 식이면 너무 불성실하잖아요. <LF> 학원 쪽에서 사전 고지는 기본인데 말이에요
