class,conversation,augmented_conversation
일반 대화,어젯밤에 야식 시켰는데 메뉴가 바뀌어 왔어. <LF> 헐. 뭐 시켰는데? <LF> 치킨인데 양념 대신 간장으로 왔어. <LF> 클레임 넣었어? <LF> 응. 고객센터에 바로 전화했지. <LF> 보상은 받았어? <LF> 부분 환불이랑 쿠폰 받았어. <LF> 다행이다. 배고팠을 텐데. <LF> 그래도 배는 채웠어. 혼자 웃겼어. <LF> 다음부턴 확인 잘해야겠다. <LF> 응. 진짜 주문서 다시 확인해야 해. <LF> 너무 배고파서 그냥 먹었어. <LF> 그래도 배달이 빠르긴 했어.,어젯밤에 야식 보수 시켰는데 메뉴가 바뀌어 왔어. <LF> 헐. 뭐 시켰는데? <LF> 치킨인데 양념 대신 간장으로 왔어. <LF> 클레임 넣었어? <LF> 응. 고객센터에 바로 전화했지. <LF> 보상은 받았어? <LF> 부분 환불이랑 쿠폰 받았어. <LF> 다행이다. 배고팠을 텐데. <LF> 그래도 배는 채웠어. 혼자 웃겼어. 단골손님  <LF> 다음부턴 심장 확인 단행본 잘해야겠다. <LF> 응. 배 진짜 주문서 다시 확인해야 해. <LF> 너무 배고파서 그냥 먹었어 중심부 . <LF> 그래도 배달이 동정 빠르긴 했어.
일반 대화,전세 계약 갱신 시기라서 걱정돼. <LF> 집주인 연락 왔어? <LF> 응. 올릴 거 같대. <LF> 얼마나 올릴 거라던데? <LF> 10% 정도 생각 중이래. <LF> 요즘 시세가 많이 올랐더라. <LF> 그래도 부담 크다… <LF> 이사 생각도 해봤어? <LF> 잠깐 보고 다녔는데 마땅치 않아. <LF> 협상해보는 게 낫겠다. <LF> 응. 조건 조율 잘 해볼게. <LF> 이사비용도 만만치 않더라. <LF> 결정하기가 쉽지 않아.,전세 계약 갱신 시기라서 걱정돼. <LF> 집주인 연락 왔어? <LF> 응. 올릴 거 같대 경고 . <LF> 얼마나 올릴 거라던데? <LF> 10% 소망 이전 정도 깐 생각 중이래. <LF> 요즘 시세가 많이 올랐더라. <LF> 그래도 부담 크다… <LF> 이사 기록 생각도 해봤어? <LF> 잠깐 주년 보고 다녔는데 과거 마땅치 않아. <LF> 협상해보는 게 낫겠다. <LF> 응. 조건 조율 잘 해볼게. <LF> 이사비용도 만만치 않더라. <LF> 결정하기가 쉽지 않아.
일반 대화,요즘 팀장님이 좀 날카롭지 않아? <LF> 나도 느꼈어. 사소한 것도 지적하시더라. <LF> 뭔가 스트레스 받으시나 봐. <LF> 우리가 조심하는 수밖에 없지. <LF> 근데 위축되니까 일도 더 어렵다. <LF> 맞아. 긴장감이 너무 심해. <LF> 다 같이 얘기해볼까? <LF> 조심스럽게 건의는 해볼 수 있지. <LF> HR에 상담도 가능하대. <LF> 진지하게 고민해봐야겠다. <LF> 팀 전체가 요즘 분위기 안 좋아. <LF> 조율이 절실해.,요즘 팀장님이 좀 날카롭지 않아? <LF> 나도 느꼈어. 사소한 것도 지적하시더라 순이익 . 이빨  <LF> 뭔가 스트레스 받으시나 봐. <LF> 우리가 조심하는 수밖에 대사 없지. <LF> 근데 위축되니까 일도 더 농도 어렵다. <LF> 맞아. 긴장감이 너무 해님 심해. <LF> 다 같이 얘기해볼까? <LF> 조심스럽게 건의는 해볼 수 있지. <LF> HR에 상담도 가능하대. <LF> 진지하게 고민해봐야겠다. <LF> 팀 전체가 요즘 분위기 안 날짜 숙의 좋아. <LF> 조율이 절실해.
일반 대화,"회사 복장 규정 바뀌었다며? <LF> 응. 이제 청바지도 허용된대. <LF> 진짜? 너무 좋다! <LF> 단, 찢어진 건 안 되고 깔끔해야 해. <LF> 그 정도는 괜찮지. <LF> 금요일엔 캐주얼 데이래. <LF> 편하게 입고 싶었는데 잘됐다. <LF> 회사 분위기도 좀 유해지겠어. <LF> 복장 하나로 기분도 달라지지. <LF> 응. 다음 주부터 챙겨 입고 가자. <LF> 무더운 여름엔 반바지도 허용되면 좋겠어. <LF> 업무 능률도 오를 것 같아.","회사 복장 사단법인 규정 바뀌었다며? <LF> 응. 이제 청바지도 허용된대 기울기 . <LF> 진짜? 너무 좋다! <LF> 단, 찢어진 건 안 되고 깔끔해야 해. <LF> 그 정도는 괜찮지. <LF> 금요일엔 용납 캐 사람 주얼 데이래. <LF> 편하게 입고 싶었는데 잘됐다. <LF> 회사 분위기도 좀 유해지 기업 겠어. <LF> 복장 열심 나이 하나로 기분도 달라지지. <LF> 응. 다음 주부터 챙겨 입고 가자. <LF> 무더운 여름엔 반바지도 수법 허용되면 좋겠어. <LF> 업무 능률도 오를 것 속 같아."
일반 대화,온라인 회의할 때 소음 좀 심하지 않아? <LF> 맞아. 특히 옆 팀 회의소리가 섞여서 헷갈려. <LF> 헤드셋 안 쓰시는 분도 많고. <LF> 회의실 부족한 게 문제야. <LF> 노이즈 캔슬링 도입하면 좋을 텐데. <LF> 비용이 많이 들겠지. <LF> 개인적으로 장비 사는 건 부담돼. <LF> 그러게. 회사에서 좀 지원해줬으면. <LF> 피드백 한번 올려볼까? <LF> 좋아. 팀장님께 조심스럽게 말씀드려보자. <LF> 간혹 생활 소음이 너무 커. <LF> 이어폰 착용 의무화되면 좋겠어.,온라인 회의할 때 포 문답 소음 좀 심하지 않아? <LF> 맞아. 비율 특히 옆 팀 회의소리가 섞여서 헷갈려. <LF> 헤드셋 안 쓰시는 분도 많고. 주의  <LF> 회의실 부족한 기구 게 문제야. <LF>  직분 노이즈 캔슬링 도입하면 좋을 텐데. <LF> 비용이 많이 들겠지. <LF> 개인적으로 장비 사는 건 부담돼. <LF> 그러게. 회사 주의 호구 에서 좀 지원해줬으면. <LF> 피드백 한번 올려볼까? <LF> 좋아 직분 . 팀장님께 조심스럽게 말씀드려 수확 보자. <LF> 간혹 생활 소음이 너무 커. <LF> 이어폰 착용 의무화되면 좋겠어.
일반 대화,오늘 아침에 교통카드 잃어버렸어. <LF> 헐. 재충전한 거 아니야? <LF> 전날 3만 원 충전했는데… <LF> 신고했어? <LF> 응. 분실신고하고 새 카드 신청했어. <LF> 다행이다. 잔액은 환불돼? <LF> 일부는 가능하대. <LF> 불편했겠다. 대중교통 어떻게 했어? <LF> 현금으로 탔어. 오랜만에 현금지불했어. <LF> 카드 지갑 따로 둬야겠다. <LF> 진짜야. 습관을 바꿔야겠어. <LF> 다음부턴 카드 어플도 같이 써야겠어. <LF> 백업 수단이 있어야 안심이야.,오늘 행복 아침에 교통카드 잃어버렸어. <LF> 헐. 재충전한 거 아니야? <LF> 전날 3만 원 충전했는데… <LF> 신고했어? <LF> 응. 분실신고하고 새 카드 신청 진정 했어. <LF>  일 다행이다. 잔액은 환불돼? <LF> 일부는 가능하대. <LF> 불편했겠다. 대중교통 포유 어떻게 했어? <LF> 현금으로 탔어 행복 오전 . 오랜만에 현금 참새 지불했어. <LF> 카드 지갑 따로 둬야겠다. <LF> 진짜야. 습관을 바꿔야겠어. <LF> 다음부턴 카드 어플도 방도 같이 백금 요즈음 써야겠어. <LF> 백업 수단이 있어야 안심이야.
일반 대화,택시에 탔는데 요금 미터기가 계속 올라가더라구요. 기사님께 경로 확인 요청했더니 돌아가는 길이라 어쩔 수 없다고 하시더라고요. <LF> 그럴 땐 앱으로 예상 요금을 미리 확인해보는 게 좋을 것 같아요. <LF> 기사님도 친절하셨지만 요금 차이가 커서 당황했어요. <LF> 다음엔 대중교통도 고려해봐야겠어요. <LF> 앱 할인 쿠폰이 있었으면 더 활용했을 텐데 아쉬워요. <LF> 결국 할인 적용해서 요금을 조금 절약했어요.,택시에 탔는데 요금 미터기가 계속 올라가더라구요. 기사님 후세 께 경로 확인 요청했더니 돌아가는 길이라 어쩔 광명 수 없다고 하시더라고요. <LF> 그럴 땐 앱으로 예견 예상 요금을 긴축 미리 확인해보는 게 좋을 것 같아요. <LF> 기사님도 친절하셨지만 사람 요금 차이가 커서 틀림 당황했어요. <LF> 다음엔 대중교통도 고려해봐야겠어요. <LF> 앱 할인 쿠폰이 있었으면 더 활용했을 텐데 아쉬워요. <LF> 결국 할인 최종 적용해서 기술자 요금을 조금 절약했어요.
일반 대화,도서관에 가보니 자리가 없어서 한참을 돌아다녔어요. 시험 기간이라 더 경쟁이 치열하더라고요. <LF> 겨우 찾은 자리 옆이 시끄러워서 집중이 안 됐어요. <LF> 귀마개를 꺼내 쓰니까 조금 낫긴 했지만 완벽하진 않았어요. <LF> 관리자에게 예약 시스템 도입을 건의해보는 게 낫겠다는 생각이 들었어요. <LF> 이메일로 의견을 보내봐야 할 것 같아요. <LF> 한번에 답을 못 받을까봐 직접 찾아가서 얘기해야 하나 고민이에요.,도서관에 가보니 자리가 없어서 한참을 돌아다녔어요. 시험 기간이라 더 경쟁이 치열하더라고요. 속  <LF> 겨우 찾은 자리 옆이 시끄러워서 집중이 안 됐어요. <LF>  비례 귀마개를 꺼내 쓰니까 조금 낫긴 했지만 완벽하진 않았어요 미소 . <LF> 관리자에게 예약 시스템 도입을 건의해보는 게 낫겠다는 생각이 들었어요. <LF> 이메일로 의견을 보내봐야 할 턱 것 같아요. <LF> 한번에 답을 못 받을까봐 조 가운데 직접 찾아가서 얘기해야 하나 고민이에요.
일반 대화,"팀 점심 메뉴를 정하려고 투표를 돌렸는데 의견이 분분하더라고요. <LF> 칼국수, 떡볶이, 초밥 중에서 고르라니 다들 취향이 달라 힘들었어요. <LF> 결국 가까운 분식집으로 합의했는데 급식 같은 메뉴라 아쉬웠어요. <LF> 다음엔 번갈아가며 메뉴를 고르는 방식을 시도해보려고 해요. <LF> 조율이 쉽진 않지만 모두에게 공정한 방법을 찾아야죠. <LF> 점심 메뉴 정하기도 단체생활에서 중요한 이슈더라고요. <LF> 다들 만족할 메뉴를 찾기가 은근히 어렵네요.","팀 기호 점심 메뉴를 정하려고 투표를 돌렸는데 의견이 분분하더라고요. <LF> 칼국수, 떡볶이, 초밥 중 술 인정 에서 고르라니 다들 취향이 달라 원리 힘들었어요. <LF> 결국 가까운 분식집 원리 으로 투 합의했는데 급식 같은 메뉴라 아쉬웠어요. <LF> 다음엔 번갈아가며 메뉴를 고르는 방식을 시도해보려고 해요. <LF> 조율이 바람 쉽진 않지만 모두에게 공정한 방법을 찾아야죠. <LF> 점심 메뉴 정하기도 단체생활에서 중요한 이슈더라고요. <LF> 다들 만족할 메뉴를 찾기가 은근히 어렵네요."
일반 대화,부장님 생일 선물로 무엇을 준비할까 고민이에요. 평소 커피를 좋아하시는데 상품권은 식상할까봐요. <LF> 동료가 직접 로스팅한 원두를 추천해서 그걸로 결정했죠. <LF> 작은 카드에 감사 인사를 적어 함께 드릴 예정이에요. <LF> 개인적인 정성이 전해지면 좋겠다고 생각했어요. <LF> 부장님께서 편지를 특히 기억에 남겨두신다더라고요. <LF> 정성이 느껴지는 선물이 되었으면 좋겠습니다. <LF> 진심을 전하는 선물이 되길 바랍니다.,부장님 생일 선물로 무엇을 준비할까 고민이에요. 평소 커피를 좋아하시는데 상품권은 식상할까봐요. <LF> 동료가 직접 로스팅한 원두를 추천해서 그걸로 결정했죠. <LF> 작은 카드에 감사 차지 인사를 백금 리더 적어 함께 드릴 예정 근신 이에요. <LF> 개인적인 정성이 전해지면 좋겠다고 생각했어요. <LF> 부장님께서 편지를 특히 기억에 남겨두신다더라고요. <LF> 정성이 느껴지는 선물이 되었으면 좋겠습니다 관점 . 송곳  <LF> 진심을 전하는 선물이 서신 되길 바랍니다.
일반 대화,"다음 주 출장 일정 조율하려고 해요. 기차 vs 비행기 선택이 고민이더라고요. <LF> 기차는 안정적이지만 시간이 많이 걸리고, 비행기는 빠르지만 공항 대기 시간이 문제죠. <LF> 예산과 이동 시간을 종합해서 팀장님께 보고했어요. <LF> 결국 팀원 다수가 기차를 선호한다길래 기차로 정했죠. <LF> 저도 창밖 풍경을 보는 걸 좋아해서 다행이었어요. <LF> 모두가 편안하게 이동할 수 있길 바라요. <LF> 여행 가방 부피도 고려해야 하는데 그것도 문제가 되더라고요.","다음 주 출장 턱 문서 파노라마 일정 조율하려고 해요. 기차 vs 비행기 선택이 타이밍 고민이더라고요. <LF> 기차는 안정적이지만 시간이 많이 걸리고, 비행기는 빠르지만 공항 대기 시간이 문제죠. <LF> 예산과 이동 길 시간을 사위 종합해서 팀장님께 보고했어요. <LF> 결국 팀원 다수 스케줄 가 기차를 선호한다길래 한계 기차로 정했죠 적 . <LF> 저도 창밖 풍경을 보는 행복 걸 좋아해서 다행이었어요. <LF> 모두가 편안하게 이동할 수 있길 바라요. <LF> 여행 가방 부피도 고려해야 하는데 그것도 문제가 되더라고요."
일반 대화,수업 조별 과제 회의 시간을 잡으려 하는데 모두 가능한 시간이 다 달라서 어렵네요. <LF> 구글 설문 조사를 실시했더니 몇 명은 저녁에만 가능하다고 했어요. <LF> 일정을 여러 번 조율하다 보니 피로가 쌓이더라고요. <LF> 그래도 다들 중요한 과제인 만큼 성실히 참여하려는 모습이 보여요. <LF> 최종적으로 주말 오후로 일정을 확정했어요. <LF> 이제 회의 안건 정리만 남았어요. <LF> 자료 준비와 발표 연습도 함께 계획해야겠어요.,수업 조별 과제 회의 시간을 잡으려 하는데 모두 가능한 시간이 다 달라서 어렵네요. <LF> 구글 설문 조사를 실시했더니 몇 명은 저녁에만 가능하다고 했어요. <LF> 일정을 여러 번 예정 조율하다 모두 보니 피로가 쌓이더라고요. <LF>  막바지 그래도 다들 문제 중요한 과제인 만큼 성실히 참여하려는 모습이 보여요. <LF> 최종적으로 주말 오후 예정 단원 팔자 로 일정을 확정했어요. <LF> 이제 회의 안건 정리만 남았어요 도 . <LF> 자료 준비와 영역 발표 연습도 함께 계획해야겠어요.
일반 대화,친구가 이사 도와달라고 해서 나갔는데 짐이 엄청 많아 놀랐어요. <LF> 상자 포장도 제대로 안 돼 있어서 풀어야 할 게 한가득이더라고요. <LF> 결국 예상보다 두 배는 더 걸려서 작업했죠. <LF> 이사 끝나고 치킨과 맥주로 수고를 위로해줬어요. <LF> 친구가 감사 인사를 하며 고생했다고 할 때 뿌듯했어요. <LF> 몸은 피곤했지만 또 도와주고 싶어질 정도였어요. <LF> 다음엔 좀 더 체계적으로 짐을 싸달라고 부탁해야겠어요.,친구가 이사 도와달라고 해서 나갔는데 짐이 엄청 많아 놀랐어요. 장관  <LF> 상자 포장도 제대로 안 돼 있어서 풀어야 할 게 한가득이더라고요. <LF> 결국 예상보다 책무 최후 정도 두 배는 더 걸려서 작업했죠. <LF> 이사 끝나고 치킨과 맥주로 수고를 위로해줬어요. <LF> 친구가 감사 성원 인사를 하며 고생했다고 할 때 뿌듯했어요. <LF> 몸은 피곤했지만 또 도와주고 지우 싶어질 정도 정한 광명 수학 였어요. <LF> 다음엔 좀 더 체계적으로 짐을 싸달라고 부탁해야겠어요.
일반 대화,앱에서 결제 오류가 발생해서 개발팀에 리포트했어요. 결제 창에서 멈춰버리더라고요. <LF> 개발자분께서 빠르게 대응해주셔서 정말 감사했어요. <LF> 하지만 다른 예외 상황이 남아 있어서 계속 테스트해야겠어요. <LF> 사용자 피드백이 서비스 개선에 큰 도움이 된다는 걸 느꼈어요. <LF> 앞으로도 문제를 발견하면 바로 알려주려고 해요. <LF> 서비스가 더 안정적이길 기대합니다. <LF> 이제는 앱 안정성이 더 중요하다는 걸 실감했어요.,앱에서 결제 오류가 발생해서 개발팀에 리포트했어요. 결제 창에서 멈춰버리더라고요. <LF> 개발자분께서 빠르게 대응해주셔서 정말 감사했어요. <LF> 하지만 다른 예외 상황이 남아 있어서 계속 테스트해야겠어요. <LF> 사용자 피드백이 서비스 이득 귀 신고 개선에 큰 도움이 된다는 걸 느꼈어요. <LF> 앞으로도 문제를 발견하면 바로 알려주려고 해요. <LF> 서비스가 더 안정적이길 기대합니다. <LF> 이제는 앱 실마리 안정성이 더 중요하다는 대립 걸 아들 실감했어요 기호 .
일반 대화,"주말에 친구들과 등산 가기로 했는데 출발 시간을 정하기 어렵더라고요. <LF> 이른 출발은 시원하지만 잠이 부족하고, 늦으면 더워져 힘들어요. <LF> 투표를 돌려서 오전 7시로 정했는데 다들 눈이 반쯤 감겨 있었어요. <LF> 그래도 상쾌한 공기를 마시며 걷는 걸 생각하니 기대됐어요. <LF> 긴 거리라 휴식 시간을 적절히 배분해야 할 것 같아요. <LF> 산행 계획까지 세우니 설레네요. <LF> 장소와 난이도도 함께 고려해서 일정을 짰어요.","주말에 친구들과 등산 가기로 했는데 절정 출발 시간을 정하기 어렵더라고요. <LF> 이른 출발은 시원하지만 잠이 부족하고, 늦으면 더워져 힘들어요. <LF> 투표를 돌려서 오전 7시로 정했는데 다들 눈이 반쯤 감겨 백금 초입 있었어요. <LF> 그래도 상쾌한 공기를 마시며 걷는 벌판 걸 생각 스케줄 하니 기대됐어요. <LF> 긴 거리라 휴식 시간을 벌판 적절히 세상 배분해야 할 것 같아요. <LF> 산행 계획까지 초입 세우니 설레네요. <LF> 장소와 난이도 범위 도 함께 고려해서 일정을 짰어요."
